order_id,customer_name,restaurant,food_item,order_amount,delivery_time
1280,Damian Scully,Taj Mahal,Dal Makhani,356.72,47
1281,Justin Caplis,Dominos,BBQ Chicken Pizza,102.32,14
1282,Dionne Weldon,Spice Kitchen,Aloo Gobi,354.61,24
1283,Cillian Fitzgibbons-Keegan,Pasta Corner,Fettuccine Alfredo,235.59,32
1284,Jaime O'Hussey,Mc Donalds,Big Mac,365.37,26
1285,Ms. Alicia Felban,KFC,Zinger Burger,91.85,53
1286,Lydia Clare,Dragon Wok,Schezwan Rice,84.21,21
1287,Dr. Omar Twohig,Burger King,Spicy Burger,209.09,46
1288,Annie MacGovern,Biryani House,Mutton Biryani,476.2,53
1289,Colleen Gildea,KFC,Chicken Wings,381.7,25
1290,Anna Roland,Dragon Wok,Egg Noodles,442.73,23
1291,Leon Toms,KFC,Chicken Strips,425.72,49
1292,India Cuffe,Taj Mahal,Tandoori Chicken,400.52,17
1293,Collette Hardy,Pizza Hut,Chicken Pizza,326.22,58
1294,Dr. Jaime McCusker,Mc Donalds,Big Mac,431.6,33
1295,Donal Spenser-O'Shannon,Taco Bell,Burrito,271.55,46
1296,Sian Barry,Biryani House,Hyderabadi Dum Biryani,132.29,58
1297,Jeffrey Neylon,Mc Donalds,McVeggie,229.05,58
1298,Zak Hutchinson,Taco Bell,Soft Taco,74.37,37
1299,Ian McGuill,Burger King,Whopper Burger,276.11,35
1300,Mr. Keelan Keenahan,Noodle Paradise,Lo Mein,255.74,17
1301,Rachael Lane,Dragon Wok,Hakka Noodles,192.04,10
1302,Phillip McGinley,Dominos,Margherita Pizza,220.74,16
1303,Shannan Rush,Taj Mahal,Butter Chicken,325.75,26
1304,Karley Carrig,Subway,Turkey Sub,156.71,40
1305,David MacKeown-Scully,Taco Bell,Burrito,214.67,41
1306,Caoimhin Forkin,Spice Kitchen,Aloo Gobi,238.59,58
1307,Mr. Tyrone Condren,Taj Mahal,Butter Chicken,434.45,27
1308,Warren Hardy,Burger King,Crispy Veg Burger,307.13,46
1309,Dr. Sophie Day,Noodle Paradise,Lo Mein,416.39,56
1310,Robin Mulvany,Biryani House,Mutton Biryani,299.9,34
1311,Mr. Connor Brannelly,KFC,Chicken Strips,410.02,57
1312,Paula Magrath,Subway,Italian BMT,412.55,21
1313,Callan Coonan,Spice Kitchen,Rogan Josh,110.51,50
1314,Danny Kealty,Mc Donalds,McVeggie,403.4,29
1315,Anne-Marie Henery,Biryani House,Chicken Biryani,229.28,54
1316,Kurtis McKeniry-O'Brennan,Subway,Veggie Sub,146.96,26
1317,Dr. Lyndon MacGinley,Burger King,Whopper Burger,252.43,31
1318,Kelvin Dignan,Biryani House,Vegetable Biryani,212.14,45
1319,Abigail Comer,Pasta Corner,Fettuccine Alfredo,204.86,36
1320,Mr. Brian McCready,Pizza Hut,Paneer Pizza,440.32,48
1321,Bethany Leeney,KFC,Chicken Strips,490.72,28
1322,Dr. Tobias Cribbons,Taj Mahal,Butter Chicken,352.94,41
1323,Malachy McGuill-McMaster,Pasta Corner,Lasagna,450.33,34
1324,Mrs. Julie-Anne Ferris,Taco Bell,Burrito,258.69,19
1325,Colleen Dunleavey,Subway,Turkey Sub,239.82,49
1326,Dr. Serena Torrence,Taco Bell,Quesadilla,432.01,14
1327,William Evoy-Looney,Pizza Hut,Super Cheese Pizza,204.63,30
1328,Dr. Aiden Walsh,Taj Mahal,Butter Chicken,369.7,48
1329,Ms. Brooklyn Carleton,Noodle Paradise,Chow Mein,172.06,38
1330,Sean-Paul McLoughlin,Pasta Corner,Fettuccine Alfredo,386.55,43
1331,Kirsty Crean,Burger King,Royal Burger,125.29,11
1332,Dillon McAreavey-Hanrahan,Subway,Chicken Sub,347.91,57
1333,Yasmine Scanlon,Dragon Wok,Fried Rice,144.76,35
1334,Cormac Gildea,Pizza Hut,Cheese Pizza,78.71,40
1335,Travis Keany,Mc Donalds,Big Mac,61.86,35
1336,Che Geherty,Mc Donalds,Big Mac,96.77,49
1337,Mr. Roy O'Gorman,Subway,Veggie Sub,344.67,34
1338,Mr. Gerard Connachton,Biryani House,Mutton Biryani,161.33,28
1339,Caolain Gray-Quill,Burger King,Crispy Veg Burger,109.07,20
1340,Fionnuala Dornan,Dominos,Pepperoni Pizza,348.6,30
1341,Mr. Caolan Lavan,Burger King,Royal Burger,488.74,44
1342,Annalise Golding-MacGovern,Biryani House,Hyderabadi Dum Biryani,110.8,54
1343,Joanna Macrea,Mc Donalds,Quarter Pounder,315.87,39
1344,Morgan MacAdoo-Feeny,Noodle Paradise,Chow Mein,285.56,50
1345,Leah McElgunn-MacGinley,Mc Donalds,McVeggie,459.02,40
1346,Ceara Atkins,Mc Donalds,Quarter Pounder,412.12,38
1347,Dara Heaney,Biryani House,Vegetable Biryani,235.49,19
1348,Dr. Diane McCumiskey,Biryani House,Chicken Biryani,50.04,58
1349,Jaime Paul,Subway,Turkey Sub,179.04,44
1350,Jessica McCrudden,Dominos,BBQ Chicken Pizza,476.13,40
1351,Dr. Oisin Vaughan,Biryani House,Chicken Biryani,394.64,28
1352,Damien Coyle,Taco Bell,Soft Taco,408.55,45
1353,Miss Tara Dyer,Taj Mahal,Tandoori Chicken,235.28,45
1354,Christine Kerley,Spice Kitchen,Rogan Josh,162.45,55
1355,Mrs. Rachelle Corley,Dragon Wok,Hakka Noodles,422.79,24
1356,Peadar Burke,Biryani House,Chicken Biryani,240.01,25
1357,Dr. Saoirse Haran,Mc Donalds,McVeggie,178.1,57
1358,Ruairi Kennelly,Mc Donalds,McVeggie,235.81,14
1359,Una Thompson,Subway,Chicken Sub,180.32,50
1360,Miriam Farrell,Burger King,Royal Burger,172.46,49
1361,Heather Hedderman,Burger King,Crispy Veg Burger,194.29,19
1362,Dr. Clifford O'Hehir,Dominos,Pepperoni Pizza,133.67,16
1363,Kayleigh Crowe,Biryani House,Vegetable Biryani,106.27,38
1364,Gabrielle Robertson,Dragon Wok,Fried Rice,154.76,19
1365,Eoin Foley,Dominos,BBQ Chicken Pizza,147.73,36
1366,Mr. Marco Finneran,Biryani House,Hyderabadi Dum Biryani,499.08,39
1367,Scot Fall,Dragon Wok,Fried Rice,198.61,58
1368,Dr. Frances Cantwell,Subway,Veggie Sub,169.93,35
1369,Oisin Heron,Pizza Hut,Chicken Pizza,131.72,26
1370,Finn McGahey,Spice Kitchen,Chana Masala,104.88,59
1371,Ashley Haire,Dragon Wok,Egg Noodles,223.16,38
1372,Zara McDaeid,KFC,Chicken Bucket,139.63,57
1373,Julia O'Connell,Pasta Corner,Spaghetti Carbonara,284.51,23
1374,Arron MacNeill,Burger King,Royal Burger,356.65,29
1375,Pierce King,Taj Mahal,Tandoori Chicken,333.12,12
1376,Miss Lindsay Toolis,Dragon Wok,Fried Rice,163.99,50
1377,Chantelle McGlinchy-McGovern,Biryani House,Mutton Biryani,212.19,13
1378,Lorna Cosgrove,Noodle Paradise,Lo Mein,487.97,25
1379,Darragh McGlinchey,Noodle Paradise,Chow Mein,196.03,20
1380,Phillip McTeague,Pasta Corner,Fettuccine Alfredo,313.11,35
1381,Shelley McAveigh,Pasta Corner,Penne Arrabbiata,54.02,12
1382,Selina Philbin,Taco Bell,Quesadilla,359.78,19
1383,Abigail Roberts-Durning,Taj Mahal,Paneer Tikka,161.93,41
1384,Cathy Heraghty,Pizza Hut,Paneer Pizza,468.88,58
1385,Philip Lally,Noodle Paradise,Ramen,76.9,51
1386,Conchur Gilliland,Subway,Veggie Sub,106.62,24
1387,Jonathan Dignan,Taj Mahal,Butter Chicken,412.49,38
1388,Mr. Leon Magee,Dragon Wok,Egg Noodles,59.61,34
1389,Mrs. Kara Parsons,Taj Mahal,Tandoori Chicken,162.81,12
1390,Claudia Fitzmartin,Burger King,Royal Burger,301.56,44
1391,Dr. Alistair Hutchinson,Dragon Wok,Hakka Noodles,135.4,21
1392,Ciaran Fitzgibbons,Mc Donalds,McVeggie,195.66,39
1393,Warren Scanlon,Biryani House,Mutton Biryani,80.99,19
1394,Sean-Paul Fannin,Burger King,Spicy Burger,418.74,44
1395,Curtis Kelleher,Taj Mahal,Dal Makhani,50.32,50
1396,Phillip McSharry,Mc Donalds,McSpicy,380.15,11
1397,Lauren Boles-Lanigan,Taco Bell,Burrito,399.21,25
1398,Don Nulty,Taj Mahal,Paneer Tikka,346.23,44
1399,Julie Phelan-Freil,Spice Kitchen,Aloo Gobi,285.83,41
1400,Lee Ennis,Pasta Corner,Penne Arrabbiata,325.87,30
1401,Mr. Tyler Saors,Spice Kitchen,Paneer Curry,99.71,43
1402,Curtis McAlunny-O'Carroll,Noodle Paradise,Ramen,69.7,18
1403,Lucia Connellan-Hepenstall,Subway,Veggie Sub,140.94,41
1404,Harriet Droney,KFC,Chicken Bucket,64.32,51
1405,Albert Gubben,Spice Kitchen,Rogan Josh,286.62,54
1406,Taylor Roe,Taco Bell,Burrito,72.09,24
1407,Dr. Conchur Curnane,Taco Bell,Crunchy Taco,55.89,23
1408,Neil Canavan,Noodle Paradise,Chow Mein,467.78,15
1409,Mr. Calvin Phillips,Burger King,Whopper Burger,212.42,57
1410,Mr. Tiernan Thom,Spice Kitchen,Paneer Curry,407.41,13
1411,Mrs. Vanessa Mullery,Taco Bell,Burrito,288.06,56
1412,Janet McGarrigle,Pizza Hut,Paneer Pizza,85.07,23
1413,Mrs. Oonagh Spain,Mc Donalds,Big Mac,95.55,24
1414,Corinne Philbin,Mc Donalds,McSpicy,135.26,43
1415,Dr. Joe Curtin,Noodle Paradise,Lo Mein,306.51,21
1416,Caitriona Keaveny,Mc Donalds,McSpicy,385.75,59
1417,Sandra Hession,Noodle Paradise,Pad Thai,353.52,54
1418,Mrs. Ebony Toole,Noodle Paradise,Chow Mein,447.27,20
1419,Dearbhail Ginnitty,Pasta Corner,Penne Arrabbiata,297.48,42
1420,Aedan Short,Taj Mahal,Tandoori Chicken,290.26,48
1421,Pierce Banville,Burger King,Spicy Burger,456.12,45
1422,Mollie Gwynn,Taj Mahal,Butter Chicken,235.55,50
1423,Miss Jade McDevitt,Spice Kitchen,Paneer Curry,323.79,46
1424,Conor Morrow,Mc Donalds,Quarter Pounder,218.78,45
1425,Dr. Fergus Sweeny,Dragon Wok,Schezwan Rice,212.0,38
1426,Laurie McElroe,Burger King,Royal Burger,50.09,12
1427,Diane McNamee-Guinevan,Biryani House,Chicken Biryani,282.92,29
1428,Kristin White,Dominos,Veggie Pizza,492.98,23
1429,Charlene McGarraghy,Taj Mahal,Paneer Tikka,397.19,54
1430,Lana Powell,Biryani House,Mutton Biryani,92.43,39
1431,Hamish McAteer-McNealy,Taj Mahal,Tandoori Chicken,112.28,33
1432,Ms. Tammy Dinan,Taco Bell,Soft Taco,154.85,29
1433,Ms. Jessica Fitzpatrick,Pizza Hut,Chicken Pizza,306.08,23
1434,Dominic Rudkins,Dragon Wok,Fried Rice,375.61,60
1435,Seanan Marron,Burger King,Crispy Veg Burger,269.72,54
1436,Mr. Cormac McKeon,Dragon Wok,Fried Rice,317.85,29
1437,Mr. Calum Fahey,Dominos,BBQ Chicken Pizza,85.31,13
1438,Lyndsay Mulvenna,Pasta Corner,Fettuccine Alfredo,206.57,37
1439,Bradley Kerins,Spice Kitchen,Chana Masala,441.4,24
1440,Joseph Courtenay,Dragon Wok,Fried Rice,335.25,50
1441,Alice McIlroe-McPartlin,Spice Kitchen,Chana Masala,187.15,12
1442,Mollie Sherry-Lawless,Taj Mahal,Tandoori Chicken,197.07,54
1443,Mrs. Sarah-Jane Garavan,KFC,Chicken Strips,72.73,56
1444,Dr. Malachy Beasty,Spice Kitchen,Rogan Josh,388.78,46
1445,Piaras Lavery,Mc Donalds,Big Mac,149.94,28
1446,Anton Sammon,Pasta Corner,Lasagna,116.61,31
1447,Oonagh Hernon,Pizza Hut,Chicken Pizza,307.15,13
1448,Ceara Caine-McCumisky,Mc Donalds,McSpicy,168.15,35
1449,Aaron Fielding,Mc Donalds,McSpicy,398.22,18
1450,Gareth McNicholas,Pasta Corner,Penne Arrabbiata,266.42,22
1451,Naomh McMaster,Burger King,Royal Burger,343.51,22
1452,Lorna Griffin,Mc Donalds,Quarter Pounder,159.04,27
1453,Ailis Connellan,Pasta Corner,Lasagna,195.54,46
1454,Roy Largey,Pizza Hut,Cheese Pizza,352.29,37
1455,Miss Evie Kinny,Taj Mahal,Butter Chicken,135.72,32
1456,Tobias Gorevan,Taco Bell,Crunchy Taco,396.36,20
1457,India Atkins,Taj Mahal,Dal Makhani,330.43,38
1458,Damien McVeigh-Rose,Dominos,Margherita Pizza,139.86,33
1459,Sam Coogan,Subway,Veggie Sub,100.57,13
1460,Eilish Maughan,KFC,Chicken Strips,440.94,28
1461,Peter Kehoe,Dominos,Veggie Pizza,362.21,17
1462,Shauneen Judge,Biryani House,Hyderabadi Dum Biryani,262.04,31
1463,Dr. Grace Poland,KFC,Chicken Strips,141.71,43
1464,Mr. Jared O'Dwyer,Pasta Corner,Fettuccine Alfredo,296.96,49
1465,Dr. Stephen Brislane,Dragon Wok,Egg Noodles,362.78,52
1466,Brogan Keightley,Dominos,BBQ Chicken Pizza,312.35,52
1467,Karl Hawthorn,Mc Donalds,Big Mac,164.96,13
1468,Mr. Henry Melville,Biryani House,Mutton Biryani,405.13,49
1469,Kellie Sweeney,Biryani House,Chicken Biryani,259.23,10
1470,Finbar Jennings,Pizza Hut,Chicken Pizza,347.17,52
1471,Calvin McNelis-McAlinney,Noodle Paradise,Pad Thai,438.93,11
1472,Ruari Gaughan,Biryani House,Hyderabadi Dum Biryani,154.03,34
1473,Ellen McCollam,Mc Donalds,Big Mac,456.74,41
1474,Sean-Paul Kildea,Taco Bell,Crunchy Taco,133.89,42
1475,Daryl Richey,Burger King,Whopper Burger,67.89,43
1476,Ms. Courteney Hughes,Biryani House,Vegetable Biryani,270.47,57
1477,Miss Clare Hennessy,Subway,Veggie Sub,206.05,32
1478,Eunan McCormick,Taj Mahal,Butter Chicken,156.29,42
1479,Carter Diskin,Biryani House,Chicken Biryani,331.61,34
1480,Oran Bann,Dominos,Veggie Pizza,151.51,31
1481,Mr. Nigel McGauran,Spice Kitchen,Aloo Gobi,89.51,34
1482,Ellie Raol-Kinnane,Mc Donalds,Quarter Pounder,237.8,46
1483,Charlotte Sarsfield,Subway,Italian BMT,486.74,48
1484,Killian Hearn-Dornan,Taj Mahal,Dal Makhani,294.01,23
1485,Reuben Moore,Noodle Paradise,Lo Mein,311.46,53
1486,Kirby Byrne,Pasta Corner,Penne Arrabbiata,438.16,29
1487,Evie McLoon,Dragon Wok,Egg Noodles,243.53,59
1488,Ms. Johanna Diver,Subway,Chicken Sub,192.87,45
1489,Dr. Ellie Barrnette,Mc Donalds,Big Mac,132.86,19
1490,Dillon McGrath,Dragon Wok,Fried Rice,394.45,36
1491,Bernadette MacSweeney-McDermod,Spice Kitchen,Paneer Curry,249.35,50
1492,Teresa Kenna-Gillis,Dragon Wok,Schezwan Rice,118.38,22
1493,Deborah Hollins,Pizza Hut,Super Cheese Pizza,133.14,58
1494,Nathan McAndrew-McElroy,Taco Bell,Burrito,322.52,49
1495,Padraig Morgan,KFC,Chicken Strips,153.91,11
1496,Liam McGeehan,Taj Mahal,Paneer Tikka,359.66,40
1497,Tammy McPartland,Subway,Italian BMT,370.41,33
1498,Mark Gay-Drennan,Subway,Italian BMT,271.15,18
1499,Nikita Hennelly-Daniel,Subway,Chicken Sub,151.82,36
1500,Miss Shannan Hoban,Pasta Corner,Spaghetti Carbonara,466.45,36
1501,Jayne McGruddy,KFC,Chicken Strips,391.0,14
1502,Conall Farrissy,Subway,Italian BMT,440.21,41
1503,Shannen Baxter,Dragon Wok,Schezwan Rice,440.05,25
1504,Lloyd Rigney,Spice Kitchen,Rogan Josh,399.3,48
1505,Warren Shanny,Dragon Wok,Hakka Noodles,374.09,35
1506,Phoebe MacGilligan,Taco Bell,Crunchy Taco,284.29,38
1507,Dr. Graeme Kavanagh,Burger King,Whopper Burger,445.0,25
1508,Tara Cassidy,Mc Donalds,McSpicy,492.72,12
1509,Ayesha Flannelly,Mc Donalds,McSpicy,282.26,50
1510,Don Keaveney,Dominos,Margherita Pizza,181.03,35
1511,Sorcha Curnane,Biryani House,Vegetable Biryani,257.61,37
1512,Robyn Manahan,Biryani House,Chicken Biryani,360.48,19
1513,Jon McCurley-Wren,Burger King,Royal Burger,90.7,42
1514,Sharon Kehoe,Pizza Hut,Super Cheese Pizza,400.43,54
1515,Aisling Mellet,Mc Donalds,Quarter Pounder,226.88,30
1516,Joe Greely,Burger King,Whopper Burger,130.5,47
1517,Leonie Tehan-Ganley,Dragon Wok,Egg Noodles,447.15,15
1518,Dr. John MacShea,Biryani House,Vegetable Biryani,361.27,55
1519,Dr. Marco Costigan,Pasta Corner,Penne Arrabbiata,373.27,17
1520,Maria Lawless,Pizza Hut,Cheese Pizza,367.8,50
1521,Meaghan Fagan,Taj Mahal,Paneer Tikka,285.72,34
1522,Ms. Meibh Markham,Dragon Wok,Egg Noodles,220.41,34
1523,Meaghan McRoarty,Dominos,Margherita Pizza,460.51,46
1524,Mrs. Aoibhin Fitzsimmons,Noodle Paradise,Lo Mein,122.96,19
1525,Cora MacElgunn,Subway,Veggie Sub,238.81,29
1526,Miriam Lenihan,Dragon Wok,Hakka Noodles,179.95,21
1527,Miss Lynsey McMenamin,Pizza Hut,Super Cheese Pizza,482.2,10
1528,Marc McDowell-Sherlock,Taco Bell,Burrito,55.49,41
1529,Jamie-Lee Forkin,Burger King,Whopper Burger,323.59,41
1530,Alistair Donohue,KFC,Chicken Strips,314.99,40
1531,Ms. Nadia Keally,Burger King,Royal Burger,248.84,48
1532,Mrs. Claudia Ford,Taco Bell,Crunchy Taco,160.12,45
1533,Beth Cunningham,Biryani House,Mutton Biryani,72.01,19
1534,Nathaniel Tubridy,Dominos,Veggie Pizza,66.52,12
1535,Andrew McNamara,Noodle Paradise,Pad Thai,199.0,15
1536,Samantha Crampsey,Dominos,Pepperoni Pizza,237.63,21
1537,Finbar Fenning,Subway,Turkey Sub,324.99,54
1538,Kelvin MacCole,Dragon Wok,Egg Noodles,484.83,57
1539,Eugene Lardner,Taco Bell,Burrito,469.17,15
1540,Maura Doohan,Pasta Corner,Fettuccine Alfredo,195.27,34
1541,Reuben Freil,Pizza Hut,Chicken Pizza,429.49,14
1542,Anton McCoy,Biryani House,Hyderabadi Dum Biryani,110.55,54
1543,Miss Terri O'Sheil,Biryani House,Vegetable Biryani,287.17,43
1544,Theresa Timlin,KFC,Chicken Strips,325.42,16
1545,Rowan Nestor-Duignan,Taco Bell,Crunchy Taco,267.65,54
1546,Ms. Lucia O'Devenny,Taco Bell,Burrito,242.17,30
1547,Dr. Reece Stone,Biryani House,Vegetable Biryani,467.2,49
1548,Jeffrey Phelan-Thompson,Taco Bell,Quesadilla,283.87,50
1549,Callum Neary,Burger King,Royal Burger,413.59,49
1550,Jordan Melody-Kenneally,KFC,Zinger Burger,490.67,10
1551,Grant Beasty,Pizza Hut,Cheese Pizza,259.2,60
1552,Raymond Dunleavey,Pizza Hut,Super Cheese Pizza,409.8,36
1553,Edel O'Loughlin,Spice Kitchen,Chana Masala,200.21,45
1554,Adele Randles,Pasta Corner,Penne Arrabbiata,55.08,22
1555,Dr. Graeme Bartley,Dragon Wok,Schezwan Rice,164.49,14
1556,Dr. Giles Herlihy,Biryani House,Vegetable Biryani,278.01,30
1557,Mr. Rowan McGill,Pasta Corner,Spaghetti Carbonara,101.23,31
1558,Lee Wrenn,Taj Mahal,Dal Makhani,375.98,49
1559,Helen Joyce,Dominos,Margherita Pizza,137.31,31
1560,Kelvin McGourty,Noodle Paradise,Chow Mein,462.27,12
1561,Finbar Counihan,Noodle Paradise,Lo Mein,266.67,50
1562,Maura Hosey,Burger King,Spicy Burger,258.11,36
1563,Samantha Killoughry,Dragon Wok,Fried Rice,425.8,29
1564,Richard Kilday-Menton,Taco Bell,Burrito,299.83,11
1565,Brendan Gibbons,KFC,Zinger Burger,409.79,60
1566,Gerard Denihan,Taj Mahal,Paneer Tikka,486.33,27
1567,Dr. Trevor O'Cafferky,Dominos,Veggie Pizza,492.63,50
1568,Troy Raney-Gilmore,Mc Donalds,Quarter Pounder,306.94,34
1569,Aine Feeney,Subway,Veggie Sub,439.07,58
1570,Robbie Boylan,Biryani House,Vegetable Biryani,369.43,27
1571,Caomhan Lande,Spice Kitchen,Chana Masala,273.67,25
1572,Cianan Murrihy-Barrett,Taj Mahal,Dal Makhani,423.26,29
1573,Calum Fealy,KFC,Zinger Burger,128.76,33
1574,Oran Hartigan,Pasta Corner,Spaghetti Carbonara,400.01,15
1575,Janet MacDonagh,Burger King,Whopper Burger,409.56,42
1576,Dr. Josh O'Hare,Subway,Chicken Sub,203.05,40
1577,Mrs. Erica Courtney,Dragon Wok,Schezwan Rice,398.99,19
1578,Ms. Amy Kidney,Pasta Corner,Spaghetti Carbonara,419.96,43
1579,Dr. Brett Toms,Noodle Paradise,Lo Mein,142.33,12
1580,Charlie Goff,Burger King,Royal Burger,371.15,43
1581,Miss Shelley McGuill,Pizza Hut,Cheese Pizza,189.94,12
1582,Mrs. Brooke Johnston,Noodle Paradise,Ramen,199.98,12
1583,Sara Neelin,Pizza Hut,Paneer Pizza,60.12,58
1584,Anton Green,Biryani House,Mutton Biryani,194.4,22
1585,Rhian Cumiskey,Biryani House,Vegetable Biryani,289.52,59
1586,Naoimh Halpen,Burger King,Whopper Burger,172.69,20
1587,Hayley MacDonnell,Biryani House,Chicken Biryani,56.87,49
1588,Cassandra Carley,Mc Donalds,Big Mac,142.96,32
1589,Mrs. Dawn Phayre,Mc Donalds,McVeggie,171.97,55
1590,Dr. Deane McCurtin,Pasta Corner,Fettuccine Alfredo,308.34,20
1591,Donal Devally,Pizza Hut,Paneer Pizza,325.97,31
1592,William Mulrooney,Mc Donalds,McSpicy,72.83,11
1593,Ailis Forkin,Burger King,Whopper Burger,97.67,13
1594,Dr. Stefan Dirrane,Pizza Hut,Chicken Pizza,226.36,55
1595,Seanna Hurd,Taco Bell,Quesadilla,327.34,29
1596,Ashley O'Sharkey,Taj Mahal,Tandoori Chicken,370.8,52
1597,Ms. Geraldine Cross,Pasta Corner,Spaghetti Carbonara,488.16,58
1598,Conrad Riney,Pasta Corner,Lasagna,305.51,15
1599,Trevor Marron,Pasta Corner,Lasagna,93.77,29
1600,Mr. Blake McCorkill,Noodle Paradise,Chow Mein,261.75,24
1601,Meredith Moody,Subway,Turkey Sub,460.79,35
1602,David Holden,Subway,Turkey Sub,404.95,30
1603,Nicole Trujillo,Burger King,Royal Burger,63.62,40
1604,Corey Norris,Pizza Hut,Paneer Pizza,265.39,20
1605,Chad Roach,Biryani House,Vegetable Biryani,322.0,18
1606,Mr. Edward Terry,Mc Donalds,Big Mac,232.56,55
1607,Cody Bailey,Pasta Corner,Spaghetti Carbonara,196.64,51
1608,Denise Guerra,Pizza Hut,Paneer Pizza,289.74,35
1609,Kristen Jones,Taco Bell,Quesadilla,157.36,25
1610,Edward Baker,Mc Donalds,Quarter Pounder,488.25,34
1611,Aaron Little,Pizza Hut,Paneer Pizza,143.71,54
1612,Cody Smith,Taco Bell,Quesadilla,402.94,37
1613,Patty Allen,Taco Bell,Burrito,295.04,25
1614,Mary Ryan,Subway,Veggie Sub,382.72,55
1615,Joseph Jimenez,Taco Bell,Quesadilla,101.45,48
1616,Lisa Morris,Burger King,Spicy Burger,299.79,38
1617,Ashley Mills,Subway,Turkey Sub,480.15,14
1618,Russell Anderson,Taco Bell,Crunchy Taco,358.48,48
1619,Christina Washington,Pasta Corner,Lasagna,197.33,51
1620,Kenneth Huff,Noodle Paradise,Ramen,90.74,18
1621,Kelly Miles,Taco Bell,Crunchy Taco,390.68,52
1622,Jacob Obrien,Subway,Italian BMT,289.07,34
1623,Timothy Clark,Taco Bell,Quesadilla,138.05,53
1624,Steve Miller PhD,Taj Mahal,Butter Chicken,306.62,53
1625,Justin Hurley,Biryani House,Hyderabadi Dum Biryani,373.01,32
1626,Jacob Erickson,Pizza Hut,Cheese Pizza,325.17,42
1627,Deborah Williams,Spice Kitchen,Aloo Gobi,433.63,13
1628,Eric Blackburn,Taj Mahal,Paneer Tikka,50.38,45
1629,Anne Hardy,Taj Mahal,Paneer Tikka,437.56,11
1630,Chelsey Fox,KFC,Chicken Wings,366.0,35
1631,Mario White,Noodle Paradise,Pad Thai,370.3,35
1632,Jennifer Garcia,Spice Kitchen,Rogan Josh,295.3,52
1633,Heather Ellis,Subway,Italian BMT,112.58,45
1634,Sonya Jackson,Spice Kitchen,Paneer Curry,427.98,19
1635,James Morgan,Biryani House,Mutton Biryani,110.42,14
1636,Zachary Ramos,Noodle Paradise,Ramen,114.8,41
1637,Ethan Frey,Noodle Paradise,Chow Mein,488.74,18
1638,Jacob Duran,Pizza Hut,Super Cheese Pizza,339.01,36
1639,Nicholas Franklin,Burger King,Royal Burger,330.46,39
1640,Cindy Cannon,Mc Donalds,McSpicy,298.42,38
1641,Dawn Nixon,Spice Kitchen,Paneer Curry,151.58,37
1642,James Barber,Taco Bell,Crunchy Taco,310.07,56
1643,Ms. Kelly Holder,KFC,Zinger Burger,234.88,44
1644,Eric Walker,Taco Bell,Burrito,65.06,12
1645,Alison Short,Taco Bell,Quesadilla,367.2,17
1646,Desiree Spencer,Taco Bell,Quesadilla,482.78,15
1647,Tammy Moore,Subway,Turkey Sub,259.22,15
1648,Henry Taylor,Mc Donalds,Big Mac,160.35,50
1649,Kevin Hall,Dragon Wok,Fried Rice,357.83,44
1650,Anna Ross,Pasta Corner,Fettuccine Alfredo,325.87,31
1651,Morgan Cummings,Mc Donalds,Big Mac,260.99,42
1652,Carrie Petersen,Burger King,Spicy Burger,239.46,28
1653,Laura Velez,Biryani House,Mutton Biryani,65.9,48
1654,Elizabeth Cross,Dragon Wok,Schezwan Rice,377.14,46
1655,Angela Brown,Biryani House,Chicken Biryani,333.19,47
1656,Hannah Montoya,Subway,Veggie Sub,345.34,28
1657,Sean Kane,Pasta Corner,Spaghetti Carbonara,179.07,15
1658,Matthew Guzman,Subway,Veggie Sub,433.15,27
1659,Richard Reyes,Biryani House,Mutton Biryani,327.11,27
1660,Andrew Fernandez,Biryani House,Chicken Biryani,383.64,48
1661,Jonathan Walker,Subway,Chicken Sub,346.62,33
1662,Nicholas Long,Pasta Corner,Penne Arrabbiata,167.56,54
1663,Kurt Wagner,KFC,Chicken Wings,131.36,43
1664,Dylan Foster,Dominos,Veggie Pizza,492.83,19
1665,Bradley Duncan,Taco Bell,Soft Taco,426.93,58
1666,James Miller,Spice Kitchen,Rogan Josh,157.08,38
1667,Patricia Anderson,Dragon Wok,Egg Noodles,144.89,56
1668,Justin Freeman,Taj Mahal,Paneer Tikka,339.02,58
1669,Christina Gilbert,Pizza Hut,Cheese Pizza,125.42,35
1670,Danielle Jones,Burger King,Spicy Burger,264.32,58
1671,Erica Glass,Mc Donalds,Quarter Pounder,220.91,55
1672,Michael Henderson,Spice Kitchen,Rogan Josh,168.18,43
1673,Frank Wheeler,Spice Kitchen,Chana Masala,179.96,38
1674,Eric Huerta,Spice Kitchen,Paneer Curry,482.79,53
1675,Wanda Ramos,Dominos,Pepperoni Pizza,462.97,50
1676,Andrew Meyers,Taj Mahal,Dal Makhani,324.72,51
1677,James Todd,Biryani House,Vegetable Biryani,171.65,16
1678,Ashley Brown,Biryani House,Hyderabadi Dum Biryani,257.5,53
1679,Tammy Melton,Dragon Wok,Egg Noodles,380.44,47
1680,Alexis Benson,Pasta Corner,Penne Arrabbiata,283.98,53
1681,Jerry Johnson,Dragon Wok,Egg Noodles,190.97,10
1682,Joshua Harris,Noodle Paradise,Ramen,424.26,10
1683,Deanna Webb,Spice Kitchen,Chana Masala,286.37,53
